Chromosome	Midpoint	GenesPerMb	DNATEsPerMb	RNATEsPerMb
7	158000001.0	26.0	36.0	60.0
7	158500001.0	33.0	39.0	60.0
7	159000001.0	35.0	43.0	58.0
7	159500001.0	31.0	40.0	58.0
7	160000001.0	27.0	31.0	61.0
7	160500001.0	28.0	28.0	59.0
7	161000001.0	25.0	33.0	64.0
7	161500001.0	25.0	41.0	66.0
7	162000001.0	31.0	44.0	60.0
7	162500001.0	39.0	41.0	56.0
7	163000001.0	41.0	43.0	59.0
7	163500001.0	35.0	40.0	63.0
7	164000001.0	36.0	37.0	58.0
7	164500001.0	38.0	41.0	56.0
7	165000001.0	36.0	29.0	56.0
7	165500001.0	50.0	32.0	56.0
7	166000001.0	41.0	38.0	64.0
7	166500001.0	20.0	34.0	74.0
7	167000001.0	35.0	42.0	66.0
7	167500001.0	49.0	44.0	47.0
7	168000001.0	48.0	39.0	46.0
7	168500001.0	28.0	33.0	66.0
7	169000001.0	25.0	32.0	75.0
7	169500001.0	31.0	37.0	77.0
7	170000001.0	25.0	36.0	72.0
7	170500001.0	39.0	30.0	59.0
7	171000001.0	49.0	32.0	51.0
7	171500001.0	36.0	37.0	46.0
7	172000001.0	24.0	35.0	60.0
7	172500001.0	34.0	32.0	64.0
7	173000001.0	44.0	38.0	53.0
7	173500001.0	42.0	32.0	51.0
7	174000001.0	39.0	27.0	59.0
7	174500001.0	38.0	36.0	60.0
7	175000001.0	31.0	43.0	59.0
7	175500001.0	32.0	37.0	65.0
7	176000001.0	44.0	28.0	61.0
7	176500001.0	46.0	40.0	51.0
7	177000001.0	38.0	47.0	51.0
7	177500001.0	37.0	32.0	56.0
7	178000001.0	52.0	33.0	50.0
7	178500001.0	45.0	55.0	51.0
7	179000001.0	40.0	57.0	54.0
7	179500001.0	46.0	42.0	59.0
7	180000001.0	50.0	40.0	57.0
7	180500001.0	46.0	40.0	57.0
7	181000001.0	32.0	27.0	65.0
7	181500001.0	25.0	23.0	68.0
7	181940771.5	17.0156578083	30.628184055	77.137648731
8	500001.0	28.0	39.0	64.0
8	1000001.0	32.0	43.0	57.0
8	1500001.0	23.0	34.0	66.0
8	2000001.0	26.0	22.0	62.0
8	2500001.0	18.0	23.0	63.0
8	3000001.0	13.0	33.0	65.0
8	3500001.0	25.0	40.0	62.0
8	4000001.0	29.0	33.0	62.0
8	4500001.0	27.0	29.0	59.0
8	5000001.0	25.0	31.0	54.0
8	5500001.0	22.0	34.0	60.0
8	6000001.0	25.0	38.0	57.0
8	6500001.0	33.0	42.0	58.0
8	7000001.0	31.0	39.0	76.0
8	7500001.0	18.0	41.0	75.0
8	8000001.0	23.0	43.0	62.0
8	8500001.0	37.0	39.0	52.0
8	9000001.0	31.0	44.0	58.0
8	9500001.0	25.0	39.0	63.0
8	10000001.0	24.0	27.0	63.0
8	10500001.0	16.0	32.0	67.0
8	11000001.0	16.0	32.0	59.0
8	11500001.0	21.0	33.0	58.0
8	12000001.0	19.0	38.0	69.0
8	12500001.0	19.0	45.0	67.0
8	13000001.0	26.0	42.0	72.0
8	13500001.0	34.0	35.0	67.0
8	14000001.0	33.0	43.0	55.0
8	14500001.0	19.0	34.0	66.0
8	15000001.0	18.0	26.0	70.0
8	15500001.0	24.0	29.0	62.0
8	16000001.0	19.0	36.0	58.0
8	16500001.0	16.0	43.0	62.0
8	17000001.0	28.0	36.0	65.0
8	17500001.0	37.0	43.0	64.0
8	18000001.0	22.0	43.0	71.0
8	18500001.0	17.0	34.0	73.0
8	19000001.0	22.0	29.0	69.0
8	19500001.0	28.0	38.0	63.0
8	20000001.0	24.0	44.0	60.0
8	20500001.0	15.0	35.0	64.0
8	21000001.0	17.0	37.0	63.0
8	21500001.0	18.0	35.0	66.0
8	22000001.0	20.0	38.0	69.0
8	22500001.0	23.0	41.0	63.0
8	23000001.0	22.0	34.0	60.0
8	23500001.0	17.0	28.0	61.0
8	24000001.0	18.0	29.0	66.0
8	24500001.0	19.0	29.0	68.0
8	25000001.0	21.0	27.0	71.0
8	25500001.0	23.0	29.0	73.0
8	26000001.0	17.0	31.0	75.0
8	26500001.0	15.0	30.0	73.0
8	27000001.0	14.0	30.0	65.0
8	27500001.0	14.0	31.0	60.0
8	28000001.0	14.0	26.0	65.0
8	28500001.0	11.0	23.0	65.0
8	29000001.0	17.0	28.0	65.0
8	29500001.0	17.0	31.0	76.0
8	30000001.0	16.0	31.0	75.0
8	30500001.0	23.0	28.0	64.0
8	31000001.0	14.0	33.0	68.0
8	31500001.0	1.0	22.0	52.0
8	32000001.0	0.0	7.0	22.0
8	32500001.0	0.0	13.0	42.0
8	33000001.0	6.0	25.0	63.0
8	33500001.0	10.0	32.0	68.0
8	34000001.0	8.0	34.0	66.0
8	34500001.0	7.0	36.0	65.0
8	35000001.0	7.0	29.0	69.0
8	35500001.0	13.0	28.0	66.0
8	36000001.0	12.0	27.0	62.0
8	36500001.0	9.0	24.0	63.0
8	37000001.0	13.0	31.0	65.0
8	37500001.0	13.0	27.0	66.0
8	38000001.0	9.0	21.0	65.0
8	38500001.0	15.0	25.0	63.0
8	39000001.0	15.0	25.0	64.0
8	39500001.0	11.0	29.0	55.0
8	40000001.0	12.0	27.0	55.0
8	40500001.0	8.0	20.0	62.0
8	41000001.0	11.0	21.0	65.0
8	41500001.0	12.0	27.0	68.0
8	42000001.0	11.0	28.0	59.0
8	42500001.0	7.0	23.0	59.0
8	43000001.0	4.0	16.0	72.0
8	43500001.0	3.0	12.0	76.0
8	44000001.0	10.0	20.0	67.0
8	44500001.0	11.0	24.0	64.0
8	45000001.0	4.0	21.0	68.0
8	45500001.0	10.0	22.0	64.0
8	46000001.0	9.0	26.0	63.0
8	46500001.0	5.0	30.0	58.0
8	47000001.0	7.0	31.0	61.0
8	47500001.0	9.0	27.0	72.0
8	48000001.0	6.0	23.0	75.0
8	48500001.0	4.0	22.0	74.0
8	49000001.0	5.0	25.0	73.0
8	49500001.0	4.0	28.0	73.0
8	50000001.0	3.0	24.0	62.0
8	50500001.0	5.0	16.0	60.0
8	51000001.0	5.0	16.0	64.0
8	51500001.0	1.0	13.0	57.0
8	52000001.0	4.0	15.0	61.0
8	52500001.0	9.0	28.0	71.0
8	53000001.0	5.0	24.0	74.0
8	53500001.0	2.0	22.0	77.0
8	54000001.0	4.0	20.0	74.0
8	54500001.0	4.0	14.0	67.0
8	55000001.0	7.0	18.0	64.0
8	55500001.0	7.0	17.0	63.0
8	56000001.0	4.0	16.0	67.0
8	56500001.0	11.0	23.0	65.0
8	57000001.0	11.0	21.0	62.0
8	57500001.0	11.0	18.0	67.0
8	58000001.0	12.0	23.0	62.0
8	58500001.0	4.0	19.0	66.0
8	59000001.0	3.0	17.0	68.0
8	59500001.0	5.0	23.0	66.0
8	60000001.0	6.0	25.0	69.0
8	60500001.0	7.0	19.0	65.0
8	61000001.0	6.0	15.0	62.0
8	61500001.0	8.0	28.0	64.0
8	62000001.0	13.0	34.0	70.0
8	62500001.0	10.0	31.0	76.0
8	63000001.0	13.0	31.0	69.0
8	63500001.0	19.0	33.0	65.0
8	64000001.0	16.0	39.0	72.0
8	64500001.0	16.0	36.0	73.0
8	65000001.0	13.0	36.0	65.0
8	65500001.0	11.0	37.0	58.0
8	66000001.0	13.0	31.0	67.0
8	66500001.0	11.0	31.0	73.0
8	67000001.0	18.0	33.0	69.0
8	67500001.0	19.0	30.0	65.0
8	68000001.0	13.0	26.0	75.0
8	68500001.0	16.0	24.0	72.0
8	69000001.0	20.0	25.0	59.0
8	69500001.0	15.0	25.0	68.0
8	70000001.0	13.0	23.0	70.0
8	70500001.0	13.0	25.0	71.0
8	71000001.0	12.0	27.0	73.0
8	71500001.0	18.0	25.0	68.0
8	72000001.0	20.0	23.0	72.0
8	72500001.0	19.0	27.0	66.0
8	73000001.0	14.0	30.0	67.0
8	73500001.0	19.0	30.0	76.0
8	74000001.0	26.0	35.0	70.0
8	74500001.0	19.0	29.0	65.0
8	75000001.0	16.0	27.0	64.0
8	75500001.0	17.0	31.0	68.0
8	76000001.0	18.0	32.0	68.0
8	76500001.0	12.0	30.0	62.0
8	77000001.0	10.0	21.0	66.0
8	77500001.0	14.0	21.0	70.0
8	78000001.0	12.0	26.0	72.0
8	78500001.0	14.0	24.0	67.0
8	79000001.0	12.0	27.0	67.0
8	79500001.0	14.0	28.0	70.0
8	80000001.0	23.0	20.0	60.0
8	80500001.0	22.0	27.0	60.0
8	81000001.0	12.0	32.0	66.0
8	81500001.0	13.0	29.0	65.0
8	82000001.0	19.0	26.0	53.0
8	82500001.0	14.0	25.0	56.0
8	83000001.0	6.0	27.0	69.0
8	83500001.0	4.0	24.0	63.0
8	84000001.0	14.0	26.0	60.0
8	84500001.0	16.0	33.0	67.0
8	85000001.0	10.0	29.0	72.0
8	85500001.0	12.0	20.0	71.0
8	86000001.0	11.0	19.0	70.0
8	86500001.0	11.0	24.0	65.0
8	87000001.0	14.0	27.0	65.0
8	87500001.0	10.0	22.0	73.0
8	88000001.0	9.0	26.0	68.0
8	88500001.0	13.0	31.0	64.0
8	89000001.0	17.0	28.0	65.0
8	89500001.0	15.0	27.0	65.0
8	90000001.0	10.0	30.0	69.0
8	90500001.0	9.0	31.0	68.0
8	91000001.0	7.0	26.0	68.0
8	91500001.0	8.0	29.0	73.0
8	92000001.0	11.0	29.0	70.0
8	92500001.0	13.0	21.0	61.0
8	93000001.0	16.0	28.0	59.0
8	93500001.0	16.0	31.0	62.0
8	94000001.0	10.0	26.0	71.0
8	94500001.0	8.0	24.0	76.0
8	95000001.0	15.0	27.0	71.0
8	95500001.0	13.0	27.0	67.0
8	96000001.0	12.0	26.0	64.0
8	96500001.0	19.0	34.0	63.0
8	97000001.0	15.0	33.0	68.0
8	97500001.0	11.0	27.0	66.0
8	98000001.0	14.0	30.0	58.0
8	98500001.0	15.0	27.0	66.0
8	99000001.0	21.0	18.0	69.0
8	99500001.0	21.0	26.0	69.0
8	100000001.0	11.0	26.0	72.0
8	100500001.0	10.0	28.0	70.0
8	101000001.0	16.0	36.0	64.0
8	101500001.0	13.0	31.0	66.0
8	102000001.0	10.0	34.0	72.0
8	102500001.0	15.0	37.0	65.0
8	103000001.0	24.0	35.0	56.0
8	103500001.0	27.0	34.0	57.0
8	104000001.0	21.0	33.0	59.0
8	104500001.0	21.0	29.0	61.0
8	105000001.0	15.0	28.0	70.0
8	105500001.0	13.0	31.0	68.0
8	106000001.0	20.0	34.0	62.0
8	106500001.0	21.0	31.0	58.0
8	107000001.0	17.0	28.0	62.0
8	107500001.0	12.0	30.0	73.0
8	108000001.0	12.0	25.0	69.0
8	108500001.0	10.0	26.0	72.0
8	109000001.0	12.0	33.0	70.0
8	109500001.0	14.0	35.0	64.0
8	110000001.0	11.0	29.0	68.0
8	110500001.0	19.0	34.0	70.0
8	111000001.0	18.0	45.0	67.0
8	111500001.0	10.0	45.0	70.0
8	112000001.0	9.0	32.0	73.0
8	112500001.0	19.0	28.0	64.0
8	113000001.0	24.0	34.0	63.0
8	113500001.0	14.0	25.0	67.0
8	114000001.0	10.0	20.0	66.0
8	114500001.0	11.0	27.0	64.0
8	115000001.0	16.0	28.0	59.0
8	115500001.0	19.0	24.0	56.0
8	116000001.0	17.0	28.0	58.0
8	116500001.0	13.0	30.0	62.0
8	117000001.0	16.0	30.0	59.0
8	117500001.0	17.0	33.0	59.0
8	118000001.0	15.0	35.0	67.0
8	118500001.0	18.0	39.0	70.0
8	119000001.0	19.0	33.0	72.0
8	119500001.0	21.0	35.0	69.0
8	120000001.0	26.0	37.0	67.0
8	120500001.0	30.0	34.0	60.0
8	121000001.0	27.0	40.0	54.0
8	121500001.0	27.0	43.0	60.0
8	122000001.0	29.0	43.0	62.0
8	122500001.0	31.0	37.0	63.0
8	123000001.0	25.0	30.0	67.0
8	123500001.0	16.0	28.0	69.0
8	124000001.0	16.0	28.0	57.0
8	124500001.0	16.0	30.0	50.0
8	125000001.0	21.0	43.0	64.0
8	125500001.0	22.0	40.0	69.0
8	126000001.0	25.0	38.0	57.0
8	126500001.0	26.0	41.0	54.0
8	127000001.0	24.0	36.0	57.0
8	127500001.0	29.0	40.0	62.0
8	128000001.0	27.0	34.0	68.0
8	128500001.0	27.0	37.0	60.0
8	129000001.0	23.0	39.0	58.0
8	129500001.0	12.0	29.0	65.0
8	130000001.0	9.0	24.0	62.0
8	130500001.0	12.0	26.0	60.0
8	131000001.0	11.0	31.0	66.0
8	131500001.0	13.0	24.0	65.0
8	132000001.0	22.0	27.0	60.0
8	132500001.0	20.0	32.0	59.0
8	133000001.0	18.0	23.0	63.0
8	133500001.0	20.0	25.0	63.0
8	134000001.0	18.0	33.0	62.0
8	134500001.0	18.0	28.0	63.0
8	135000001.0	21.0	32.0	65.0
8	135500001.0	21.0	43.0	67.0
8	136000001.0	24.0	42.0	57.0
8	136500001.0	31.0	33.0	60.0
8	137000001.0	36.0	27.0	72.0
8	137500001.0	32.0	27.0	68.0
8	138000001.0	29.0	31.0	61.0
8	138500001.0	26.0	33.0	61.0
8	139000001.0	28.0	30.0	64.0
8	139500001.0	29.0	34.0	65.0
8	140000001.0	23.0	34.0	64.0
8	140500001.0	19.0	20.0	58.0
8	141000001.0	15.0	26.0	56.0
8	141500001.0	18.0	34.0	58.0
8	142000001.0	19.0	21.0	57.0
8	142500001.0	21.0	18.0	59.0
8	143000001.0	22.0	25.0	59.0
8	143500001.0	18.0	32.0	68.0
8	144000001.0	19.0	36.0	71.0
8	144500001.0	26.0	44.0	62.0
8	145000001.0	20.0	43.0	69.0
8	145500001.0	19.0	37.0	71.0
8	146000001.0	29.0	40.0	62.0
8	146500001.0	28.0	40.0	59.0
8	147000001.0	22.0	38.0	62.0
8	147500001.0	17.0	36.0	66.0
8	148000001.0	12.0	38.0	66.0
8	148500001.0	17.0	36.0	61.0
8	149000001.0	28.0	29.0	56.0
8	149500001.0	33.0	33.0	51.0
8	150000001.0	33.0	33.0	50.0
8	150500001.0	31.0	30.0	56.0
8	151000001.0	23.0	33.0	60.0
8	151500001.0	17.0	39.0	61.0
8	152000001.0	17.0	41.0	64.0
8	152500001.0	23.0	34.0	63.0
8	153000001.0	21.0	27.0	58.0
8	153500001.0	22.0	30.0	57.0
8	154000001.0	28.0	39.0	55.0
8	154500001.0	32.0	35.0	60.0
8	155000001.0	36.0	30.0	63.0
8	155500001.0	28.0	31.0	54.0
8	156000001.0	20.0	36.0	60.0
8	156500001.0	21.0	37.0	69.0
8	157000001.0	25.0	32.0	65.0
8	157500001.0	25.0	38.0	59.0
8	158000001.0	22.0	42.0	60.0
8	158500001.0	20.0	32.0	64.0
8	159000001.0	28.0	29.0	63.0
8	159500001.0	27.0	35.0	65.0
8	160000001.0	23.0	31.0	64.0
8	160500001.0	31.0	31.0	63.0
8	161000001.0	38.0	36.0	60.0
8	161500001.0	44.0	36.0	60.0
8	162000001.0	43.0	34.0	60.0
8	162500001.0	34.0	34.0	61.0
8	163000001.0	25.0	34.0	67.0
8	163500001.0	22.0	30.0	68.0
8	164000001.0	35.0	33.0	66.0
8	164500001.0	52.0	40.0	60.0
8	165000001.0	45.0	43.0	51.0
8	165500001.0	29.0	37.0	55.0
8	166000001.0	32.0	34.0	65.0
8	166500001.0	39.0	37.0	56.0
8	167000001.0	36.0	46.0	63.0
8	167500001.0	35.0	46.0	61.0
8	168000001.0	50.0	38.0	52.0
8	168500001.0	48.0	45.0	66.0
8	169000001.0	36.0	46.0	70.0
8	169500001.0	37.0	32.0	64.0
8	170000001.0	40.0	31.0	49.0
8	170500001.0	40.0	45.0	50.0
8	171000001.0	32.0	37.0	64.0
8	171500001.0	36.0	35.0	67.0
8	172000001.0	49.0	51.0	62.0
8	172500001.0	58.0	41.0	54.0
8	173000001.0	56.0	35.0	56.0
8	173500001.0	40.0	36.0	59.0
8	174000001.0	41.0	31.0	52.0
8	174500001.0	46.0	36.0	51.0
8	175000001.0	48.0	42.0	47.0
8	175500001.0	47.0	42.0	45.0
8	176000001.0	49.0	38.0	48.0
8	176500001.0	62.0	42.0	47.0
8	177000001.0	66.0	41.0	51.0
8	177500001.0	55.0	31.0	56.0
8	178000001.0	43.0	31.0	56.0
8	178500001.0	44.0	34.0	52.0
8	179000001.0	47.0	38.0	55.0
8	179500001.0	46.0	36.0	55.0
8	180000001.0	33.0	28.0	54.0
8	180500001.0	27.0	24.0	59.0
8	180811319.0	32.1214963478	22.4850474435	65.849067513
9	500001.0	21.0	38.0	59.0
9	1000001.0	27.0	36.0	64.0
9	1500001.0	26.0	37.0	67.0
9	2000001.0	25.0	42.0	65.0
9	2500001.0	23.0	30.0	65.0
9	3000001.0	17.0	21.0	54.0
9	3500001.0	16.0	24.0	54.0
9	4000001.0	18.0	36.0	57.0
9	4500001.0	15.0	40.0	56.0
9	5000001.0	15.0	37.0	59.0
9	5500001.0	21.0	44.0	62.0
9	6000001.0	20.0	40.0	60.0
9	6500001.0	22.0	30.0	55.0
9	7000001.0	29.0	29.0	54.0
9	7500001.0	27.0	39.0	58.0
9	8000001.0	31.0	42.0	57.0
9	8500001.0	22.0	39.0	62.0
9	9000001.0	21.0	42.0	59.0
9	9500001.0	30.0	38.0	56.0
9	10000001.0	26.0	36.0	61.0
9	10500001.0	30.0	34.0	52.0
9	11000001.0	36.0	33.0	59.0
9	11500001.0	29.0	33.0	72.0
9	12000001.0	26.0	29.0	69.0
9	12500001.0	23.0	32.0	68.0
9	13000001.0	18.0	35.0	68.0
9	13500001.0	23.0	35.0	64.0
9	14000001.0	25.0	36.0	61.0
9	14500001.0	24.0	34.0	60.0
9	15000001.0	26.0	34.0	60.0
9	15500001.0	26.0	34.0	62.0
9	16000001.0	27.0	28.0	64.0
9	16500001.0	33.0	26.0	61.0
9	17000001.0	32.0	27.0	63.0
9	17500001.0	28.0	21.0	60.0
9	18000001.0	28.0	23.0	63.0
9	18500001.0	35.0	29.0	63.0
9	19000001.0	46.0	23.0	65.0
9	19500001.0	41.0	23.0	73.0
9	20000001.0	34.0	32.0	60.0
9	20500001.0	34.0	38.0	57.0
9	21000001.0	19.0	37.0	65.0
9	21500001.0	16.0	32.0	65.0
9	22000001.0	19.0	36.0	60.0
9	22500001.0	14.0	37.0	61.0
9	23000001.0	22.0	34.0	61.0
9	23500001.0	22.0	31.0	59.0
9	24000001.0	23.0	36.0	64.0
9	24500001.0	24.0	39.0	73.0
9	25000001.0	22.0	33.0	78.0
9	25500001.0	31.0	25.0	77.0
9	26000001.0	19.0	23.0	73.0
9	26500001.0	20.0	27.0	58.0
9	27000001.0	36.0	31.0	50.0
9	27500001.0	21.0	32.0	60.0
9	28000001.0	11.0	28.0	63.0
9	28500001.0	18.0	33.0	66.0
9	29000001.0	21.0	35.0	67.0
9	29500001.0	13.0	27.0	67.0
9	30000001.0	7.0	23.0	71.0
9	30500001.0	11.0	26.0	71.0
9	31000001.0	15.0	29.0	67.0
9	31500001.0	10.0	24.0	63.0
9	32000001.0	5.0	21.0	69.0
9	32500001.0	18.0	26.0	68.0
9	33000001.0	19.0	26.0	63.0
9	33500001.0	15.0	24.0	61.0
9	34000001.0	12.0	23.0	68.0
9	34500001.0	11.0	20.0	66.0
9	35000001.0	15.0	25.0	54.0
9	35500001.0	13.0	27.0	58.0
9	36000001.0	15.0	22.0	62.0
9	36500001.0	11.0	18.0	68.0
9	37000001.0	12.0	21.0	67.0
9	37500001.0	12.0	25.0	63.0
9	38000001.0	9.0	18.0	58.0
9	38500001.0	10.0	15.0	59.0
9	39000001.0	11.0	23.0	60.0
9	39500001.0	9.0	22.0	59.0
9	40000001.0	6.0	20.0	64.0
9	40500001.0	7.0	24.0	59.0
9	41000001.0	6.0	20.0	60.0
9	41500001.0	6.0	13.0	64.0
9	42000001.0	8.0	18.0	65.0
9	42500001.0	11.0	31.0	66.0
9	43000001.0	14.0	32.0	68.0
9	43500001.0	11.0	31.0	67.0
9	44000001.0	8.0	33.0	63.0
9	44500001.0	12.0	23.0	64.0
9	45000001.0	15.0	23.0	65.0
9	45500001.0	12.0	31.0	60.0
9	46000001.0	15.0	28.0	54.0
9	46500001.0	19.0	31.0	59.0
9	47000001.0	20.0	36.0	62.0
9	47500001.0	18.0	33.0	62.0
9	48000001.0	11.0	25.0	65.0
9	48500001.0	9.0	22.0	66.0
9	49000001.0	9.0	23.0	67.0
9	49500001.0	10.0	26.0	68.0
9	50000001.0	9.0	23.0	66.0
9	50500001.0	9.0	18.0	61.0
9	51000001.0	9.0	20.0	64.0
9	51500001.0	4.0	19.0	70.0
9	52000001.0	1.0	21.0	74.0
9	52500001.0	5.0	25.0	71.0
9	53000001.0	14.0	28.0	64.0
9	53500001.0	12.0	29.0	71.0
9	54000001.0	2.0	24.0	77.0
9	54500001.0	2.0	22.0	71.0
9	55000001.0	4.0	16.0	81.0
9	55500001.0	4.0	14.0	113.0
9	56000001.0	4.0	23.0	97.0
9	56500001.0	2.0	21.0	71.0
9	57000001.0	3.0	17.0	84.0
9	57500001.0	3.0	19.0	84.0
9	58000001.0	3.0	17.0	69.0
9	58500001.0	5.0	21.0	62.0
9	59000001.0	2.0	21.0	69.0
9	59500001.0	3.0	21.0	70.0
9	60000001.0	7.0	22.0	66.0
9	60500001.0	7.0	23.0	68.0
9	61000001.0	7.0	23.0	67.0
9	61500001.0	8.0	18.0	64.0
9	62000001.0	5.0	24.0	70.0
9	62500001.0	4.0	30.0	63.0
9	63000001.0	6.0	24.0	65.0
9	63500001.0	10.0	17.0	71.0
9	64000001.0	11.0	21.0	63.0
9	64500001.0	8.0	23.0	66.0
9	65000001.0	10.0	20.0	64.0
9	65500001.0	9.0	24.0	62.0
9	66000001.0	5.0	22.0	69.0
9	66500001.0	8.0	21.0	68.0
9	67000001.0	10.0	20.0	61.0
9	67500001.0	10.0	26.0	64.0
9	68000001.0	9.0	36.0	67.0
9	68500001.0	10.0	31.0	61.0
9	69000001.0	10.0	26.0	66.0
9	69500001.0	8.0	25.0	70.0
9	70000001.0	11.0	26.0	69.0
9	70500001.0	7.0	25.0	70.0
9	71000001.0	9.0	25.0	66.0
9	71500001.0	13.0	27.0	63.0
9	72000001.0	8.0	24.0	60.0
9	72500001.0	6.0	22.0	60.0
9	73000001.0	8.0	24.0	64.0
9	73500001.0	8.0	21.0	65.0
9	74000001.0	4.0	22.0	69.0
9	74500001.0	3.0	22.0	66.0
9	75000001.0	2.0	9.0	29.0
9	75500001.0	1.0	5.0	6.0
9	76000001.0	5.0	15.0	46.0
9	76500001.0	7.0	27.0	71.0
9	77000001.0	16.0	31.0	57.0
9	77500001.0	18.0	31.0	55.0
9	78000001.0	12.0	35.0	60.0
9	78500001.0	12.0	43.0	66.0
9	79000001.0	8.0	32.0	67.0
9	79500001.0	13.0	25.0	67.0
9	80000001.0	15.0	28.0	66.0
9	80500001.0	8.0	22.0	62.0
9	81000001.0	8.0	25.0	68.0
9	81500001.0	9.0	19.0	73.0
9	82000001.0	6.0	25.0	71.0
9	82500001.0	5.0	32.0	66.0
9	83000001.0	5.0	26.0	63.0
9	83500001.0	4.0	32.0	62.0
9	84000001.0	7.0	32.0	64.0
9	84500001.0	9.0	25.0	71.0
9	85000001.0	8.0	24.0	72.0
9	85500001.0	8.0	25.0	64.0
9	86000001.0	5.0	22.0	59.0
9	86500001.0	8.0	17.0	67.0
9	87000001.0	14.0	18.0	67.0
9	87500001.0	12.0	25.0	67.0
9	88000001.0	8.0	25.0	70.0
9	88500001.0	5.0	23.0	65.0
9	89000001.0	6.0	25.0	61.0
9	89500001.0	12.0	29.0	60.0
9	90000001.0	14.0	31.0	64.0
9	90500001.0	13.0	27.0	61.0
9	91000001.0	12.0	26.0	62.0
9	91500001.0	15.0	23.0	65.0
9	92000001.0	20.0	25.0	62.0
9	92500001.0	16.0	26.0	66.0
9	93000001.0	16.0	28.0	69.0
9	93500001.0	12.0	34.0	65.0
9	94000001.0	11.0	34.0	62.0
9	94500001.0	16.0	32.0	69.0
9	95000001.0	9.0	32.0	71.0
9	95500001.0	10.0	32.0	68.0
9	96000001.0	15.0	28.0	69.0
9	96500001.0	13.0	29.0	68.0
9	97000001.0	12.0	30.0	68.0
9	97500001.0	13.0	30.0	66.0
9	98000001.0	12.0	35.0	65.0
9	98500001.0	13.0	40.0	68.0
9	99000001.0	12.0	32.0	72.0
9	99500001.0	15.0	28.0	71.0
9	100000001.0	21.0	28.0	64.0
9	100500001.0	18.0	30.0	68.0
9	101000001.0	16.0	39.0	73.0
9	101500001.0	15.0	34.0	69.0
9	102000001.0	18.0	22.0	67.0
9	102500001.0	21.0	20.0	67.0
9	103000001.0	22.0	26.0	66.0
9	103500001.0	27.0	28.0	60.0
9	104000001.0	28.0	26.0	53.0
9	104500001.0	22.0	34.0	60.0
9	105000001.0	14.0	38.0	61.0
9	105500001.0	13.0	32.0	51.0
9	106000001.0	20.0	34.0	58.0
9	106500001.0	21.0	31.0	63.0
9	107000001.0	19.0	29.0	57.0
9	107500001.0	15.0	28.0	59.0
9	108000001.0	27.0	25.0	64.0
9	108500001.0	36.0	25.0	64.0
9	109000001.0	21.0	22.0	65.0
9	109500001.0	12.0	32.0	63.0
9	110000001.0	12.0	33.0	66.0
9	110500001.0	11.0	16.0	70.0
9	111000001.0	9.0	23.0	67.0
9	111500001.0	16.0	41.0	69.0
9	112000001.0	17.0	37.0	71.0
9	112500001.0	9.0	23.0	67.0
9	113000001.0	13.0	24.0	61.0
9	113500001.0	21.0	29.0	64.0
9	114000001.0	21.0	25.0	69.0
9	114500001.0	18.0	33.0	64.0
9	115000001.0	18.0	42.0	63.0
9	115500001.0	16.0	33.0	67.0
9	116000001.0	14.0	31.0	68.0
9	116500001.0	25.0	37.0	61.0
9	117000001.0	29.0	37.0	54.0
9	117500001.0	20.0	38.0	56.0
9	118000001.0	16.0	39.0	60.0
9	118500001.0	20.0	35.0	67.0
9	119000001.0	30.0	31.0	60.0
9	119500001.0	26.0	22.0	68.0
9	120000001.0	23.0	22.0	77.0
9	120500001.0	26.0	35.0	61.0
9	121000001.0	23.0	31.0	65.0
9	121500001.0	25.0	31.0	64.0
9	122000001.0	19.0	38.0	62.0
9	122500001.0	15.0	33.0	69.0
9	123000001.0	14.0	24.0	66.0
9	123500001.0	16.0	23.0	65.0
9	124000001.0	18.0	39.0	66.0
9	124500001.0	22.0	43.0	63.0
9	125000001.0	25.0	28.0	64.0
9	125500001.0	20.0	31.0	66.0
9	126000001.0	24.0	33.0	65.0
9	126500001.0	30.0	35.0	66.0
9	127000001.0	29.0	42.0	61.0
9	127500001.0	23.0	36.0	55.0
9	128000001.0	24.0	40.0	59.0
9	128500001.0	27.0	35.0	68.0
9	129000001.0	28.0	27.0	63.0
9	129500001.0	29.0	29.0	61.0
9	130000001.0	25.0	29.0	67.0
9	130500001.0	28.0	29.0	61.0
9	131000001.0	27.0	29.0	58.0
9	131500001.0	16.0	35.0	64.0
9	132000001.0	12.0	31.0	66.0
9	132500001.0	18.0	33.0	62.0
9	133000001.0	24.0	43.0	58.0
9	133500001.0	18.0	36.0	62.0
9	134000001.0	16.0	34.0	63.0
9	134500001.0	17.0	36.0	64.0
9	135000001.0	14.0	36.0	67.0
9	135500001.0	18.0	36.0	64.0
9	136000001.0	20.0	37.0	58.0
9	136500001.0	28.0	34.0	59.0
9	137000001.0	36.0	38.0	65.0
9	137500001.0	30.0	45.0	66.0
9	138000001.0	25.0	40.0	68.0
9	138500001.0	24.0	38.0	72.0
9	139000001.0	31.0	35.0	64.0
9	139500001.0	40.0	38.0	60.0
9	140000001.0	34.0	40.0	64.0
9	140500001.0	24.0	33.0	64.0
9	141000001.0	32.0	36.0	67.0
9	141500001.0	36.0	41.0	72.0
9	142000001.0	33.0	32.0	68.0
9	142500001.0	35.0	34.0	57.0
9	143000001.0	30.0	35.0	64.0
